Time,Offset
1901-12-13T20:45:52,+11:00
1914-09-30T13:00:00,+09:00
1919-01-31T15:00:00,+11:00
1936-12-31T13:00:00,+10:00
1941-03-31T14:00:00,+09:00
1945-07-31T15:00:00,+11:00
1969-09-30T13:00:00,+12:00
1998-12-31T12:00:00,+11:00
