Time,Offset
1901-12-13T20:45:52,+08:00
1936-10-31T16:00:00,+09:00
1937-01-31T15:00:00,+08:00
1942-04-30T16:00:00,+09:00
1944-10-31T15:00:00,+08:00
1954-04-11T16:00:00,+09:00
1954-06-30T15:00:00,+08:00
1978-03-21T16:00:00,+09:00
1978-09-20T15:00:00,+08:00
