Time,Offset
1905-09-01T07:11:20,-07:00
1918-04-14T09:00:00,-06:00
1918-10-27T08:00:00,-07:00
1942-02-09T09:00:00,-06:00
1945-08-14T23:00:00,-06:00
1945-09-30T08:00:00,-07:00
1946-04-28T09:00:00,-06:00
1946-10-13T08:00:00,-07:00
1947-04-27T09:00:00,-06:00
1947-09-28T08:00:00,-07:00
1948-04-25T09:00:00,-06:00
1948-09-26T08:00:00,-07:00
1949-04-24T09:00:00,-06:00
1949-09-25T08:00:00,-07:00
1957-04-28T09:00:00,-06:00
1957-10-27T08:00:00,-07:00
1959-04-26T09:00:00,-06:00
1959-10-25T08:00:00,-07:00
1960-04-24T09:00:00,-06:00
1960-09-25T08:00:00,-07:00
1961-04-30T09:00:00,-06:00
1961-09-24T08:00:00,-07:00
1972-04-30T09:00:00,-06:00
