Time,Offset
1901-12-13 20:45:52,-11:30
1933-04-30 12:30:00,-10:30
1933-05-21 21:30:00,-11:30
1942-02-09 12:30:00,-10:30
1945-08-14 23:00:00,-10:30
1945-09-30 11:30:00,-11:30
1947-06-08 12:30:00,-10:00
