Time,Offset
0001-01-01T00:00:00,+11:09
1901-12-13T20:45:52,+11:00
1936-12-31T13:00:00,+10:00
1941-03-31T14:00:00,+09:00
1944-02-05T15:00:00,+11:00
1969-09-30T13:00:00,-12:00
1993-08-21T12:00:00,+12:00
