Time,Offset
1911-08-28 03:58:29,-04:00
1942-04-19 05:00:00,-03:00
1942-08-31 06:00:00,-04:00
1943-05-02 05:00:00,-03:00
1943-09-05 06:00:00,-04:00
1944-04-10 05:00:00,-04:30
1944-09-10 06:00:00,-04:00
1977-06-12 06:00:00,-03:00
1977-10-02 05:00:00,-04:00
1978-04-16 06:00:00,-03:00
1978-10-01 05:00:00,-04:00
1979-04-15 06:00:00,-03:00
1979-09-30 05:00:00,-04:00
1980-04-20 06:00:00,-03:00
1980-09-25 05:00:00,-04:00
