Time,Offset
0001-01-01T00:00:00,+00:00
1957-01-13T00:00:00,+07:00
1964-10-31T17:00:00,+00:00
1969-02-01T00:00:00,+07:00
2009-10-17T19:00:00,+05:00
2010-03-10T20:00:00,+07:00
2011-10-27T19:00:00,+05:00
2012-02-21T20:00:00,+07:00
