Time,Offset
0001-01-01 00:00:00,+07:07
1906-06-30 16:53:30,+07:07
1911-04-30 16:53:30,+07:00
1942-12-31 16:00:00,+08:00
1945-03-14 15:00:00,+09:00
1945-09-01 15:00:00,+07:00
1947-03-31 17:00:00,+08:00
1955-06-30 17:00:00,+07:00
1959-12-31 16:00:00,+08:00
1975-06-12 16:00:00,+07:00
